plateID,well,cmpdname,CONCuM,cmpdnum,VOLuL
plate_2,K07,comp232,232,comp232_232
plate_2,K08,comp89,89,comp89_89
plate_2,K09,comp106,106,comp106_106
plate_2,K10,comp251,251,comp251_251
plate_2,K11,DMSO,0,DMSO_0
plate_2,K12,comp194,194,comp194_194
plate_2,K13,ctrl6,1,ctrl6_1
plate_2,K14,comp281,281,comp281_281
plate_2,K15,comp318,318,comp318_318
plate_2,K16,comp19,19,comp19_19
plate_2,K17,comp225,225,comp225_225
plate_2,K18,ctrl4,1,ctrl4_1
plate_2,K19,comp246,246,comp246_246
plate_2,K20,comp26,26,comp26_26
plate_2,K21,comp86,86,comp86_86
plate_2,K22,comp160,160,comp160_160
plate_2,K23,comp39,39,comp39_39
plate_2,K24,comp30,30,comp30_30
plate_2,L01,comp41,41,comp41_41
plate_2,L02,comp10,10,comp10_10
plate_2,L03,ctrl2,1,ctrl2_1
plate_2,L04,comp9,9,comp9_9
plate_2,L05,comp25,25,comp25_25
plate_2,L06,comp248,248,comp248_248
plate_2,L07,comp303,303,comp303_303
plate_2,L08,DMSO,0,DMSO_0
plate_2,L09,comp269,269,comp269_269
plate_2,L10,comp150,150,comp150_150
plate_2,L11,comp197,197,comp197_197
plate_2,L12,comp320,320,comp320_320
plate_2,L13,comp76,76,comp76_76
plate_2,L14,comp38,38,comp38_38
plate_2,L15,comp256,256,comp256_256
plate_2,L16,comp212,212,comp212_212
plate_2,L17,ctrl5,1,ctrl5_1
plate_2,L18,comp139,139,comp139_139
plate_2,L19,comp272,272,comp272_272
plate_2,L20,comp319,319,comp319_319
plate_2,L21,comp77,77,comp77_77
plate_2,L22,DMSO,0,DMSO_0
plate_2,L23,comp125,125,comp125_125
plate_2,L24,comp87,87,comp87_87
plate_2,M01,comp190,190,comp190_190
